Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
200500071578,3,00955,0,,2,02,18,700,0,1,1,000,063,1,0,1,00
200500071579,4,00000,0,,2,02,0,0,0,1,1,000,048,1,0,1,00
200500071580,2,00079,0,,3,02,0,0,0,2,1,015,000,1,0,1,00
200500071581,2,00006,0,,2,02,91,600,0,1,1,040,080,1,0,3,00
200500071582,3,00166,0,,3,02,5,200,0,2,1,000,060,1,0,1,03
200500071583,4,00000,0,,2,02,0,0,0,3,0,000,040,1,0,1,00
200500071584,4,00000,0,,2,02,0,0,0,1,1,000,064,1,0,1,00
200500071585,3,00138,0,,2,02,0,300,0,1,1,000,048,1,0,1,00
200500071586,9,00000,0,,2,02,0,0,0,3,1,000,030,1,0,1,00
200500071587,3,00019,0,,2,02,0,0,0,1,1,000,064,1,0,1,00
200500071588,2,00080,0,,2,03,26,500,0,1,1,000,096,1,0,1,00
200500071589,3,00028,0,,2,02,5,650,0,1,1,000,054,1,0,1,00
200500071590,3,00155,0,,2,00,0,0,0,2,1,000,060,2,0,3,00
200500071591,2,00079,0,,0,02,41,900,0,1,3,000,073,1,0,1,00
200500071592,3,00985,0,,2,02,46,500,0,2,3,000,068,2,0,3,00
200500071593,3,00201,0,,2,00,0,200,0,0,1,000,053,1,0,1,00
200500071594,3,00985,0,,2,02,61,0,0,1,1,000,074,1,0,1,00
200500071595,3,00979,0,,2,02,0,0,0,4,1,000,000,1,5,1,00
200500071596,3,00982,0,,2,00,0,0,0,3,1,000,060,1,0,1,00
200500071597,3,00061,0,,2,00,21,70,0,1,1,000,070,2,0,1,00
200500071598,3,00060,0,,2,02,73,450,0,1,2,000,070,2,0,3,00
200500071599,3,00060,0,,2,02,58,850,0,1,2,000,062,2,0,1,00
200500071600,2,00078,0,,2,00,0,0,0,1,1,000,050,1,0,0,00
200500071601,3,00996,0,,2,02,0,0,0,1,1,000,000,1,0,1,00
200500071602,3,00286,0,,2,02,4,0,0,1,1,000,055,0,0,1,00
200500071603,3,00933,0,,2,02,11,300,0,1,1,000,060,1,0,1,00
200500071604,3,00970,0,,2,02,0,0,0,1,1,000,063,1,0,1,00
200500071605,3,00073,0,,2,02,21,500,0,1,3,000,045,2,0,1,00
200500071606,2,00151,0,,2,02,0,0,0,2,1,000,000,1,0,0,00
200500071607,2,00006,0,,2,03,107,600,3,1,1,000,072,2,0,1,00
200500071608,3,00034,0,,2,02,0,0,0,1,1,000,048,1,0,1,00
200500071609,3,00061,0,,2,02,1,250,0,2,3,000,050,2,0,1,00
200500071610,3,00905,0,,2,02,38,600,0,1,1,000,000,1,0,3,00
200500071611,3,00905,0,,2,02,0,0,0,1,1,010,060,2,0,1,00
200500071612,3,00034,0,,2,02,10,250,0,1,2,000,000,7,0,4,00
200500071613,2,00077,0,,2,02,19,580,0,1,1,000,075,2,0,1,00
200500071614,2,00077,0,,2,00,10,800,0,0,2,000,075,1,0,1,00
200500071615,3,00084,0,,2,02,8,800,0,1,1,000,070,1,0,1,00
200500071616,2,00077,0,,2,00,7,0,0,1,1,000,074,2,0,1,00
200500071617,4,00000,1,,2,02,0,0,0,2,1,000,043,1,0,1,00
200500071618,3,00014,0,,2,02,0,0,0,0,0,000,000,2,0,1,00
200500071619,3,00090,0,,2,02,8,500,0,1,3,000,080,1,0,3,00
200500071620,9,00000,0,,2,00,0,0,0,0,0,000,000,1,0,0,00
200500071621,2,00006,0,,2,00,142,0,0,1,1,000,000,1,0,1,00
200500071622,2,00006,0,,2,03,64,201,0,1,1,000,000,2,0,1,00
200500071623,3,00107,0,,2,02,0,0,0,0,0,000,062,2,5,0,00
200500071624,3,00943,0,,2,00,0,0,0,2,1,000,069,2,0,1,00
200500071625,3,00176,0,,2,02,5,600,0,1,2,000,050,2,0,3,00
200500071626,3,00046,0,,2,01,0,0,0,0,2,000,000,1,0,1,00
200500071627,2,00006,0,,2,03,0,0,0,1,1,000,000,2,0,1,00
200500071628,3,00082,0,,2,00,0,0,0,1,1,000,000,1,0,1,00
200500071629,4,00000,0,,2,02,132,100,0,1,2,000,000,2,0,3,00
200500071630,2,00060,0,,2,00,48,72,0,1,1,000,147,1,5,1,00
200500071631,3,00103,0,,2,00,0,0,0,1,3,000,000,1,5,4,00
200500071632,2,00060,0,,2,02,45,0,0,1,1,000,060,1,0,1,00
200500071633,3,00015,0,,2,00,0,0,0,0,0,000,000,1,0,0,00
200500071634,9,00000,0,,2,02,0,0,0,4,1,000,060,1,0,1,00
200500071635,3,00905,0,,2,02,66,200,0,1,1,000,072,2,0,3,00
200500071636,3,00905,0,,2,00,58,900,0,1,1,000,075,1,0,1,00
200500071637,2,00083,0,,3,00,40,500,0,0,1,000,120,1,0,1,00
200500071638,3,00067,0,,2,02,45,985,0,0,1,000,055,1,0,1,00
200500071639,3,00009,0,,2,02,10,700,0,2,4,000,065,1,0,1,00
200500071640,3,00106,0,,2,00,0,0,0,0,0,000,035,1,0,1,00
200500071641,3,00278,0,,2,02,0,0,3,1,1,000,000,7,6,1,00
200500071642,4,00000,0,,2,02,0,0,0,1,1,000,066,1,0,1,00
200500071643,3,00073,0,,2,02,0,0,0,0,1,000,000,1,0,1,00
200500071644,2,00083,0,,2,02,0,0,0,1,1,000,080,1,0,1,00
200500071645,3,00461,0,,2,02,0,0,0,0,1,000,116,1,0,1,00
200500071646,2,00057,0,,2,02,38,900,0,1,1,000,080,2,0,1,00
200500071647,2,00057,0,,2,00,74,600,0,0,1,000,107,1,0,1,00
200500071648,3,00048,0,,2,02,21,600,0,1,1,000,061,7,0,1,00
200500071649,3,00009,0,,0,00,69,330,0,1,1,000,070,1,5,1,00
200500071650,3,00057,0,,2,02,88,326,0,1,1,000,060,1,0,1,00
200500071651,9,00000,0,,2,00,0,0,0,3,2,000,034,1,0,1,00
200500071652,3,00117,0,,2,02,6,957,0,3,1,009,066,1,5,1,00
200500071653,2,00078,0,,2,02,1,50,0,3,1,000,075,1,0,1,00
200500071654,3,00002,0,,2,02,6,195,0,2,2,000,060,1,0,1,00
200500071655,2,00083,0,,3,05,23,700,0,1,1,000,179,1,5,1,00
200500071656,2,00005,0,,2,02,82,500,0,2,3,000,070,1,0,1,00
200500071657,3,00475,0,,2,00,16,200,0,2,2,000,074,1,0,1,00
200500071658,2,00073,0,,2,02,0,0,0,1,1,000,067,2,0,1,00
200500071659,3,00475,0,,2,02,6,0,0,1,1,000,080,1,0,1,00
200500071660,3,00076,0,,2,00,3,750,0,1,2,000,048,7,2,1,00
200500071661,2,00005,0,,2,03,96,400,0,2,1,000,266,1,0,1,00
200500071662,2,00005,0,,2,02,88,0,0,1,3,000,076,5,0,1,00
200500071663,3,00026,0,,2,02,0,0,0,0,2,000,000,1,0,1,00
200500071664,3,00013,0,,2,02,48,400,0,1,1,000,074,2,0,1,00
200500071665,2,00019,0,,2,02,0,0,0,0,1,000,000,1,0,1,00
200500071666,3,00006,0,,2,02,63,0,0,0,1,000,070,1,0,1,00
200500071667,3,00006,0,,2,01,0,0,0,1,0,000,065,0,0,1,00
200500071668,4,00201,0,,2,00,0,0,0,2,3,000,050,7,0,1,00
200500071669,9,00000,0,,2,02,0,0,0,4,3,000,076,1,0,1,00
200500071670,3,00012,0,,2,02,0,700,0,2,3,060,000,1,0,1,00
200500071671,3,00015,0,,2,02,45,500,0,1,3,000,070,1,0,1,03
200500071672,3,00012,0,,2,00,3,0,0,1,1,000,069,1,0,1,00
200500071673,4,00000,0,,2,00,0,0,0,1,1,000,000,1,0,1,00
200500071674,3,00465,0,,2,02,19,99,0,1,1,000,066,2,0,1,00
200500071675,2,00019,0,,2,02,11,973,0,2,1,000,074,1,0,0,00
200500071676,3,00463,0,,2,02,0,0,0,2,1,000,070,5,0,3,00
200500071677,1,00003,7,,3,00,36,350,0,2,1,050,135,1,0,1,00
200500071678,1,00007,7,A,0,03,38,150,0,2,2,030,105,1,0,1,00
200500071679,1,00007,0,,3,06,121,500,0,1,1,028,280,1,0,1,00
200500071680,2,00007,0,,2,02,67,360,0,1,1,000,074,1,0,1,00
200500071681,3,00008,8,,2,02,12,400,0,2,1,000,072,1,0,1,00
200500071682,3,00058,0,,2,02,0,0,0,1,1,000,058,1,0,1,00
200500071683,3,00058,0,,0,00,0,0,0,0,0,000,000,0,0,0,00
200500071684,2,00008,0,,3,02,0,0,0,1,1,010,080,1,0,1,03
200500071685,3,00006,6,,3,04,0,0,0,1,1,015,114,1,0,1,00
200500071686,3,00001,6,,2,02,0,0,0,0,1,000,070,1,0,3,00
200500071687,4,00000,0,,2,01,0,0,0,2,0,000,035,1,5,1,00
200500071688,3,00543,0,,2,01,35,0,0,3,1,000,035,1,5,1,00
200500071689,2,00007,0,,2,02,74,800,0,0,1,000,070,1,0,3,00
200500071690,3,00572,0,,3,04,10,900,0,0,1,060,160,2,0,1,00
200500071691,3,00570,0,,2,02,2,600,0,1,1,000,076,1,5,1,00
200500071692,2,00007,0,,2,02,2,950,0,1,1,000,073,1,0,1,00
200500071693,2,00008,0,,2,02,56,800,0,2,2,000,070,1,0,1,00
200500071694,2,00008,0,,2,02,0,0,0,2,3,080,000,1,0,1,00
200500071695,3,00001,0,,2,02,0,0,0,0,1,000,000,1,0,1,00
200500071696,3,00908,0,,2,01,25,12,0,1,1,070,000,1,0,1,00
200500071697,4,00056,0,,2,02,0,0,0,1,1,000,000,1,0,1,00
200500071698,3,00010,0,,2,02,0,0,0,1,1,000,090,2,2,1,03
200500071699,3,00021,0,F,2,00,0,0,0,3,2,150,000,1,5,1,00
200500071700,3,00072,7,,2,02,6,200,0,2,1,000,058,1,5,1,00
200500071701,3,00099,0,,2,02,8,693,0,1,1,000,060,1,0,3,00
200500071702,3,00024,0,,2,00,0,0,0,0,1,000,060,2,0,1,00
200500071703,2,00007,0,,2,02,10,100,0,1,1,000,072,1,0,1,00
200500071704,3,00055,0,,2,02,3,200,2,2,2,000,100,2,0,1,00
200500071705,2,00085,0,,2,02,35,600,0,1,1,000,080,1,6,1,00
200500071706,3,00952,0,,2,02,79,701,0,4,3,000,095,1,0,1,00
200500071707,3,00006,0,,2,02,13,300,0,2,2,000,067,7,0,3,00
200500071708,3,00004,4,,2,02,55,400,0,1,3,000,074,1,0,1,00
200500071709,3,00096,0,,0,02,19,200,0,4,1,000,080,1,0,1,00
200500071710,3,00950,0,,2,02,39,0,0,1,3,000,073,2,0,1,00
200500071711,2,00100,0,,0,02,23,750,0,0,2,000,075,1,0,3,00
200500071712,3,00018,0,,2,00,18,950,0,1,3,000,070,1,0,3,00
200500071713,4,00000,0,,2,02,0,0,0,1,1,000,080,1,0,1,00
200500071714,3,00075,0,,2,02,0,0,0,1,1,073,000,1,0,1,00
200500071715,2,00085,0,,2,02,0,0,0,1,1,000,064,1,0,4,00
200500071716,3,00085,0,,2,02,0,0,0,1,1,000,070,1,0,1,00
200500071717,2,00085,0,,2,02,65,51,0,1,4,000,106,5,0,1,00
200500071718,3,00013,0,,2,02,0,0,0,1,1,000,000,1,0,1,00
200500071719,3,00944,0,,2,02,14,200,0,1,1,000,064,1,0,1,00
200500071720,2,00085,0,,2,02,0,0,0,2,1,100,000,2,0,1,00
200500071721,3,00994,0,,2,00,43,750,0,1,1,000,066,1,0,1,00
200500071722,3,00937,0,,2,02,11,100,0,2,3,000,000,5,0,1,00
200500071723,2,00094,0,,2,02,137,700,0,1,1,000,087,1,0,3,00
200500071724,2,00094,0,,2,02,94,0,0,1,3,000,080,1,0,3,00
200500071725,3,00015,0,,0,00,0,0,0,0,4,000,000,1,0,0,00
200500071726,4,00000,0,,0,00,0,0,0,3,1,000,000,1,0,1,00
200500071727,3,02204,3,C,2,02,0,0,0,1,3,019,118,1,0,1,00
200500071728,3,02085,0,,0,02,19,390,0,2,1,000,087,1,0,1,00
200500071729,2,00007,0,,3,04,4,800,0,1,1,010,090,1,0,1,00
200500071730,3,00013,0,,2,02,10,900,0,1,2,000,065,2,0,3,00
200500071731,3,00901,0,,2,00,1,900,0,2,1,000,105,2,0,1,00
200500071732,3,00001,0,,2,00,3,250,0,1,1,000,060,0,0,3,00
200500071733,3,00053,0,,2,02,16,900,0,2,1,000,055,1,0,1,00
200500071734,2,00007,7,,2,02,0,0,0,2,3,000,000,1,5,1,00
200500071735,2,00007,0,,2,02,0,0,0,2,3,000,086,1,5,4,00
200500071736,2,00007,0,,2,04,58,550,0,1,1,020,150,1,5,1,00
200500071737,2,00007,0,,2,00,60,180,0,1,1,011,107,1,0,1,00
200500071738,2,00007,0,,2,01,56,450,0,4,3,000,080,1,0,1,00
200500071739,3,02202,0,,2,00,38,700,0,1,3,000,041,7,0,1,00
200500071740,3,02205,0,,2,02,16,135,0,2,1,000,077,7,0,3,00
200500071741,2,00007,0,,2,02,72,900,0,0,3,000,060,1,0,1,00
200500071742,3,00010,0,,2,02,17,900,0,2,3,000,080,1,2,1,00
200500071743,3,00025,0,D,2,00,18,400,0,1,0,000,070,1,0,4,00
200500071744,2,00085,0,,2,02,115,100,0,0,1,000,000,2,0,3,00
200500071745,2,00007,0,,2,02,0,0,0,1,1,000,055,1,0,1,00
200500071746,3,00097,0,,2,00,0,0,0,0,0,000,000,0,0,0,00
200500071747,2,00007,0,,2,03,0,0,0,0,1,000,116,2,0,1,00
200500071748,3,00012,0,,2,02,5,800,0,1,4,000,060,1,0,3,00
200500071749,3,00043,0,,2,02,66,0,0,0,1,000,060,7,0,1,00
200500071750,2,00007,0,,2,02,0,0,0,1,1,000,000,1,5,1,00
200500071751,3,00013,0,,2,00,0,0,0,0,0,000,000,0,0,0,00
200500071752,3,00043,0,,2,02,10,700,2,1,3,220,080,1,5,1,00
200500071753,3,00064,0,,2,00,1,0,2,0,1,000,080,1,0,1,00
200500071754,2,00007,0,,2,02,0,0,0,1,1,000,075,2,3,1,00
200500071755,3,00560,0,,2,00,0,0,0,0,1,000,056,1,0,1,00
200500071756,2,00007,0,,2,02,0,0,0,0,2,000,068,1,0,1,00
200500071757,2,00007,0,,2,00,88,750,0,0,1,140,110,1,5,1,00
200500071758,3,00558,0,,2,00,0,0,0,0,0,060,000,1,0,3,00
200500071759,3,00047,0,,2,02,18,900,0,1,3,000,000,2,0,1,00
200500071760,3,00559,0,,4,00,0,0,0,2,1,000,070,1,5,1,00
200500071761,3,00066,0,,2,02,1,0,2,1,1,000,114,1,0,3,00
200500071762,2,00008,0,,2,02,2,300,0,0,1,000,068,1,0,3,00
200500071763,2,00008,0,,0,02,19,600,0,0,2,000,080,1,0,1,00
200500071764,2,00008,0,,2,00,0,0,0,0,1,000,080,2,0,1,00
200500071765,3,00076,0,,2,02,0,0,0,1,1,000,090,2,0,1,00
200500071766,2,00098,0,,2,02,17,0,0,1,1,000,086,1,0,1,00
200500071767,3,00559,0,,3,02,0,0,0,1,1,020,080,1,5,0,00
200500071768,3,00554,0,,2,02,91,200,0,1,3,000,056,2,0,1,00
200500071769,2,00097,0,,2,00,12,400,0,1,1,000,056,1,0,1,00
200500071770,3,00016,0,,0,02,0,0,0,0,3,000,060,2,0,3,00
200500071771,3,00031,0,,2,00,0,0,0,1,1,000,071,1,0,1,00
200500071772,4,00000,0,,2,00,0,0,0,2,1,000,000,1,0,1,00
200500071773,3,00175,0,,2,02,0,0,0,2,1,000,070,1,0,1,00
200500071774,3,00938,0,,2,00,0,0,0,1,1,000,000,2,0,1,00
200500071775,3,00006,0,,2,01,0,0,0,1,4,038,050,1,5,0,00
200500071776,2,00100,0,,2,02,59,910,0,0,2,000,061,2,0,1,00
200500071777,3,00950,0,,2,02,0,0,0,1,2,000,075,1,0,1,00
200500071778,3,00222,0,,2,00,0,0,0,1,2,000,000,0,0,1,00
200500071779,3,00950,0,,2,00,27,500,0,0,3,000,050,1,0,3,00
200500071780,9,00000,0,,2,02,0,0,0,1,1,068,000,1,0,1,03
200500071781,3,00950,0,,2,02,0,0,0,1,1,000,060,1,0,1,00
200500071782,3,00994,0,,3,02,0,0,0,1,1,000,000,1,0,1,00
200500071783,4,00000,0,,2,00,0,0,0,3,2,000,070,1,0,1,00
200500071784,2,00113,0,,2,01,0,0,0,1,1,030,070,1,0,1,00
200500071785,4,00000,0,,2,02,0,0,0,1,1,000,050,1,0,1,00
200500071786,2,00113,0,,2,02,13,400,0,1,1,000,078,2,6,1,00
200500071787,3,00999,0,,2,02,10,500,0,1,3,061,000,1,0,1,00
200500071788,9,00000,0,,2,00,0,0,0,1,1,060,060,2,0,1,00
200500071789,3,00059,0,,0,00,0,0,0,1,1,000,000,1,0,1,00
200500071790,3,00024,4,E,2,02,0,0,0,0,1,000,000,1,0,3,00
200500071791,2,00113,0,,2,00,0,0,0,1,1,000,000,1,0,1,00
200500071792,3,00024,0,,2,02,1,800,0,0,2,139,129,1,0,1,00
200500071793,3,00986,0,,2,00,17,500,0,1,1,000,070,1,0,1,00
200500071794,3,00986,0,,2,02,25,250,0,1,1,000,090,2,0,1,00
200500071795,3,00135,0,,2,00,4,500,0,1,2,000,050,9,0,1,00
200500071796,3,00011,0,,2,02,13,950,0,1,1,000,060,1,0,1,00
200500071797,3,00036,0,,2,00,1,600,0,1,1,000,062,2,2,0,00
200500071798,3,00020,0,,2,02,22,300,0,0,1,000,060,1,0,0,00
200500071799,3,00011,0,,2,00,21,0,0,1,1,000,060,1,0,1,00
200500071800,3,00013,0,,4,00,18,500,0,2,2,000,120,1,5,1,00
200500071801,3,00907,0,,2,02,4,500,0,2,2,000,059,1,0,1,00
200500071802,3,00907,0,,0,02,45,900,0,1,3,000,070,1,0,3,00
200500071803,4,00000,0,,2,01,0,0,0,1,1,000,020,1,0,1,00
200500071804,3,00013,0,,2,02,34,800,0,1,3,000,060,2,0,0,00
200500071805,3,00014,0,,2,00,73,0,0,1,1,000,068,1,0,3,00
200500071806,3,00152,0,,2,00,13,400,0,1,1,000,062,1,0,1,00
200500071807,3,00003,3,,2,02,28,900,0,2,1,000,070,1,0,3,00
200500071808,2,02109,0,,2,02,39,800,0,1,3,000,070,1,0,3,00
200500071809,3,00009,0,,2,02,32,0,0,2,4,000,055,1,0,3,00
200500071810,2,00109,0,,2,02,0,0,0,0,1,060,000,1,0,1,00
200500071811,2,00112,0,,2,03,0,0,0,2,1,000,105,1,0,1,00
200500071812,2,00113,0,,2,02,36,0,0,2,3,000,075,1,0,1,00
200500071813,4,00000,0,,2,00,0,0,0,2,0,000,055,1,0,1,00
200500071814,4,00000,0,,2,00,0,0,0,1,1,000,070,1,0,1,00
200500071815,3,00011,0,,2,02,9,500,0,1,1,000,053,1,0,1,00
200500071816,2,00113,0,,2,03,79,0,0,1,2,000,092,2,0,3,00
200500071817,3,00121,0,,0,02,900,0,0,1,0,000,000,1,0,0,00
200500071818,3,00118,0,,0,02,0,0,0,1,3,000,070,2,0,1,00
200500071819,3,00018,0,,2,02,26,800,0,0,1,000,060,0,0,3,00
200500071820,3,00118,0,,2,01,87,0,0,1,1,000,000,1,0,1,00
200500071821,3,00117,0,,2,02,3,900,0,1,2,000,060,1,0,3,00
200500071822,2,00113,0,,2,00,3,900,0,1,1,000,080,1,0,1,00
200500071823,4,00000,0,,2,02,0,0,0,1,0,000,000,1,0,3,00
200500071824,3,00009,0,,2,00,4,800,0,1,1,000,000,1,2,3,00
200500071825,4,00000,0,,2,02,0,0,0,1,2,000,060,1,6,1,00
200500071826,4,00000,0,,2,00,0,0,0,0,1,000,000,1,0,1,00
200500071827,2,00002,9,,2,02,31,0,0,1,1,000,139,2,5,1,00
200500071828,2,00009,0,,2,03,31,100,0,1,1,000,000,1,5,1,00
200500071829,3,00046,0,,2,00,4,210,0,1,1,000,060,1,2,1,00
200500071830,3,00062,0,,1,00,0,0,0,1,1,000,000,1,5,1,00
200500071831,3,00038,0,,2,02,0,0,0,2,1,000,070,1,0,1,00
200500071832,3,00012,0,,0,00,0,0,0,0,0,000,000,1,0,0,00
200500071833,2,00113,0,,0,00,0,0,0,1,2,000,000,1,5,1,00
200500071834,4,00906,0,,2,02,0,0,0,1,1,000,051,8,0,1,00
200500071835,3,00154,0,,2,02,12,300,0,2,3,050,000,1,0,3,00
200500071836,2,00106,0,,2,02,0,0,0,0,2,000,053,1,2,0,00
200500071837,3,00131,0,,2,02,0,0,0,2,2,000,000,1,0,3,00
200500071838,3,00016,0,,2,02,4,500,0,1,1,000,070,1,0,3,00
200500071839,3,00016,0,,2,02,0,0,0,1,3,000,111,2,0,1,00
200500071840,3,00051,0,,2,02,18,100,0,1,1,000,067,1,0,1,00
200500071841,3,00904,0,,2,02,8,900,0,1,1,000,000,1,0,1,00
200500071842,3,00904,0,,2,02,13,500,0,0,2,060,000,1,5,1,00
200500071843,3,00904,0,,2,02,7,600,0,2,1,000,071,1,0,1,00
200500071844,3,00051,0,,2,00,0,700,0,0,1,058,000,1,0,1,00
200500071845,3,00904,0,,2,02,8,800,0,1,1,000,066,1,0,1,00
200500071846,9,00000,0,,2,02,0,0,0,1,1,070,000,1,0,1,03
200500071847,3,00979,0,,2,00,0,0,0,0,1,000,055,1,0,1,00
200500071848,3,00006,6,,2,02,42,600,0,1,2,000,060,1,0,0,00
200500071849,3,00982,0,,2,02,35,800,0,3,1,000,070,1,5,1,00
200500071850,3,00007,0,,2,02,0,0,0,1,1,000,050,1,0,1,00
200500071851,3,00019,0,,2,02,13,800,0,0,3,000,060,1,0,1,00
200500071852,2,00100,0,,2,00,7,700,0,1,3,000,142,2,0,1,00
200500071853,3,00002,0,,2,02,0,150,0,3,0,000,060,1,2,1,00
200500071854,3,00999,0,,2,00,81,300,0,1,4,000,000,2,0,0,00
200500071855,3,00999,0,,2,02,96,500,0,1,3,000,060,2,0,1,00
200500071856,3,00999,0,,2,02,50,0,0,2,1,000,081,1,0,1,00
200500071857,3,00002,0,,2,02,22,700,0,1,1,000,085,1,0,1,00
200500071858,3,00901,0,,2,00,37,800,0,1,2,000,078,1,0,1,00
200500071859,2,00108,0,,2,00,2,450,0,1,2,000,070,1,0,1,00
200500071860,2,00108,0,,2,02,8,600,0,2,1,000,060,1,0,1,00
200500071861,3,00987,0,,2,01,37,400,0,1,2,000,067,2,0,3,00
200500071862,4,00000,0,,2,00,0,0,0,2,3,000,000,1,0,1,00
200500071863,3,00612,0,,2,02,0,0,0,1,1,000,065,2,0,1,00
200500071864,3,00615,0,,2,02,10,100,0,1,2,000,040,1,0,1,00
200500071865,4,00002,0,,2,00,0,0,0,0,1,000,071,1,0,1,00
200500071866,3,00018,0,,2,00,0,0,0,3,2,000,044,1,0,1,00
200500071867,2,00002,9,,0,02,51,0,0,0,4,000,000,2,0,0,00
200500071868,3,00025,0,,2,02,1,500,0,1,1,000,044,2,0,1,00
200500071869,3,00768,0,,2,02,0,0,0,1,1,064,000,1,0,1,00
200500071870,3,00368,0,,2,02,5,500,0,0,2,000,060,1,0,0,00
200500071871,3,00268,0,,2,02,48,700,0,1,2,000,061,2,0,1,00
200500071872,2,00196,0,,2,02,70,460,0,1,1,000,073,1,0,1,00
200500071873,6,00000,0,,0,00,0,0,0,1,1,000,000,1,0,0,00
200500071874,2,00193,0,,2,02,0,0,0,1,1,000,070,1,0,1,00
200500071875,3,00033,0,,2,02,0,0,0,2,2,000,042,1,0,1,00
200500071876,3,00197,0,,2,02,0,0,0,1,1,000,070,1,0,1,00
200500071877,2,00197,0,,2,02,0,0,0,1,1,000,000,1,2,1,00
200500071878,2,01197,0,,2,02,38,400,0,1,3,000,063,1,0,3,00
200500071879,3,00039,0,,2,00,0,0,0,1,2,000,040,1,0,3,00
200500071880,2,00200,0,,2,02,0,0,0,2,3,000,000,2,0,1,00
200500071881,2,00198,0,,2,02,75,100,0,2,1,000,088,2,0,3,00
200500071882,3,00071,0,,2,02,0,0,0,2,3,060,000,1,0,3,00
200500071883,2,00198,0,,0,02,103,600,0,1,1,000,073,1,0,1,00
200500071884,2,00198,0,,2,02,0,0,0,1,1,000,068,1,0,1,00
200500071885,2,00198,0,,2,02,146,132,0,1,1,000,103,1,0,1,00
200500071886,3,00124,0,,2,02,0,0,0,1,1,000,046,1,0,1,00
200500071887,3,00045,0,,2,02,0,0,0,0,1,080,000,1,5,1,00
200500071888,3,00045,0,,2,02,15,500,0,1,3,000,050,1,0,3,00
200500071889,3,00906,0,,3,00,0,0,0,1,1,000,061,1,0,1,00
200500071890,3,00906,0,,2,00,0,0,0,1,1,000,060,1,0,1,00
200500071891,3,00058,0,,2,02,3,0,0,0,1,000,060,2,0,1,00
200500071892,3,00906,0,,2,02,0,0,0,1,1,000,000,1,0,1,00
200500071893,4,00001,0,,2,01,0,0,0,0,3,000,000,1,0,3,00
200500071894,3,00837,0,,2,02,12,500,0,1,1,000,000,2,0,3,00
200500071895,3,00002,0,,2,02,9,0,0,1,1,000,080,2,0,1,00
200500071896,4,00000,0,,0,00,0,0,0,0,2,000,030,1,0,3,00
200500071897,3,00248,0,,2,02,0,200,0,1,3,000,044,1,0,1,00
200500071898,2,00191,0,,2,02,16,100,0,1,1,000,068,2,0,0,00
200500071899,3,00449,0,,2,00,0,0,0,1,1,000,000,7,5,1,00
200500071900,3,00838,0,,2,02,56,600,0,1,1,000,063,1,0,1,00
200500071901,3,00006,0,A,2,02,0,0,0,1,1,000,063,1,0,1,00
200500071902,3,00059,0,,2,00,0,0,0,1,1,000,000,1,5,1,00
200500071903,4,00000,0,,2,02,0,0,0,1,1,000,060,2,5,1,00
200500071904,3,00026,0,,2,02,4,400,0,3,3,000,080,9,0,1,00
200500071905,3,00152,0,,2,01,0,0,0,1,3,010,000,1,5,1,00
200500071906,4,00000,0,,2,02,0,0,0,1,1,000,067,2,2,1,00
200500071907,3,00024,0,,1,01,0,0,0,2,3,000,065,1,0,1,00
200500071908,3,00036,0,,2,02,6,300,0,1,1,000,070,1,0,1,00
200500071909,3,00035,0,,1,00,0,0,0,1,2,000,000,1,5,1,00
200500071910,2,00014,0,,2,02,12,300,0,0,1,000,000,2,0,1,00
200500071911,3,00022,0,,2,02,0,0,0,0,2,000,000,2,0,3,00
200500071912,3,00004,0,,2,00,2,400,0,1,3,000,061,2,0,1,00
200500071913,3,00010,0,,2,02,0,0,0,2,3,000,000,2,0,1,00
200500071914,3,00471,0,,3,00,0,0,0,1,3,015,000,1,0,1,00
200500071915,3,00048,0,,2,02,13,350,0,0,2,000,055,1,0,3,00
200500071916,3,00215,0,,2,02,2,800,0,1,1,000,060,1,0,1,00
200500071917,2,00105,0,,2,00,0,0,0,0,0,000,000,0,0,0,00
200500071918,3,00402,0,,2,02,0,0,0,1,1,000,070,1,0,1,00
200500071919,4,00000,0,,2,00,0,0,0,1,1,000,055,1,0,1,00
200500071920,2,00019,0,,2,02,20,100,0,1,1,000,075,2,0,1,00
200500071921,2,00019,0,,2,00,28,900,0,1,1,000,077,1,0,1,00
200500071922,4,00000,0,,2,02,0,0,0,1,1,000,050,1,0,1,00
200500071923,3,00010,0,,2,02,10,2000,0,1,1,000,066,2,0,1,00
200500071924,2,00034,0,,2,02,0,0,0,1,0,000,075,1,0,1,00
200500071925,3,00021,0,,2,01,0,0,0,2,3,000,060,2,0,1,00
200500071926,2,00036,0,,2,00,0,0,0,0,2,000,000,2,0,1,00
200500071927,3,00204,0,,2,00,0,0,0,2,1,000,065,1,0,1,00
200500071928,2,00003,0,,2,02,34,100,3,1,1,000,070,1,0,1,00
200500071929,3,00231,0,,2,02,42,300,0,0,1,000,052,1,0,1,00
200500071930,3,00216,0,,2,02,16,800,0,0,1,000,059,1,0,1,00
200500071931,3,00019,0,,0,02,0,0,0,1,3,000,000,2,0,1,00
200500071932,2,00002,0,,3,04,11,900,0,3,1,015,130,2,0,1,00
200500071933,3,00401,0,,2,02,10,216,0,1,3,000,062,1,0,1,00
200500071934,3,00401,0,,2,00,0,0,0,2,1,000,063,1,0,1,00
