Num_Acc	an	mois	jour	hrmn	lum	agg	int	atm	col	com	adr	gps	lat	long	dep
200900000257	9	1	8	1805	5	2	1	1	6	116	28, RUE DE LA SOURCE				750
200900000258	9	1	27	2250	5	2	1	1	4	119	BOULEVARD PERIPHERIQUE E				750
200900000259	9	1	3	1150	1	2	2	1	6	118	64, RUE D ORSEL				750
200900000260	9	1	28	1836	5	2	5	1	2	110	PLACE DE LA REPUBLIQUE				750
200900000261	9	1	9	2121	3	2	3	1	6	101	37, RUE BERGER				750
200900000262	9	1	27	1515	1	2	1	8	2	106	86, RUE D ASSAS				750
200900000263	9	1	15	2015	2	2	3	1	3	119	RUE LOUISE THULIEZ				750
200900000264	9	1	12	1410	1	2	1	1	2	101	12, QUAI DES TUILERIES				750
200900000265	9	1	16	1135	1	2	1	1	4	107	85, QUAI D ORSAY				750
200900000266	9	1	17	145	5	2	2	1	3	115	7, PLACE DUPLEIX				750
200900000267	9	1	14	2005	5	2	1	1	2	108	100, RUE DU FAUBOURG SAI				750
200900000268	9	1	13	1700	5	2	3	2	7	115	103, QUAI BRANLY				750
200900000269	9	1	31	1450	1	2	5	1	2	120	127, AVENUE GAMBETTA				750
200900000270	9	1	30	1335	1	2	1	1	3	111	34, BOULEVARD VOLTAIRE				750
200900000271	9	1	2	2120	5	2	2	1	2	113	120, BOULEVARD VINCENT A				750
200900000272	9	1	30	1255	1	2	4	1	3	103	201, RUE DU TEMPLE				750
200900000273	9	1	31	1730	1	2	1	1	6	112	ROUTE DE LA TOURELLE				750
200900000274	9	1	22	1630	1	2	3	2	6	113	33, AVENUE DE CHOISY				750
200900000275	9	1	18	1700	1	2	2	1	6	116	154, AVENUE DE VERSAILLE				750
200900000276	9	1	27	45	3	2	1	1	6	117	36, AVENUE DE LA GRANDE				750
200900000277	9	1	27	1435	1	2	1	1	2	116	15, AVENUE DU PRESIDENT				750
200900000278	9	1	1	555	5	2	1	9	5	118	21, BOULEVARD ORNANO				750
200900000279	9	1	24	1630	1	2	3	1	7	112	QUAI DE LA RAPEE				750
200900000280	9	1	7	1615	1	2	4	8	3	117	PLACE DE WAGRAM				750
200900000281	9	1	13	1810	5	2	1	1	6	120	159, BOULEVARD DAVOUT				750
200900000282	9	1	9	1030	1	2	2	7	2	112	AVENUE DU TREMBLAY				750
200900000283	9	1	20	1840	5	2	2	2	6	116	94, AVENUE DE VERSAILLES				750
200900000284	9	1	2	1810	5	2	2	1	3	112	72, BOULEVARD DIDEROT				750
200900000285	9	1	24	540	3	2	1	1	6	113	61, AVENUE D ITALIE				750
200900000286	9	1	22	740	2	2	2	2	6	115	0, QUAI ANDRE CITROEN				750
200900000287	9	1	30	1020	1	2	2	1	7	109	34, BOULEVARD DES ITALIE				750
200900000288	9	1	21	1630	1	2	2	8	7	109	19, RUE SCRIBE				750
200900000289	9	1	6	1100	1	2	1	9	6	120	RUE PIXERECOURT				750
200900000290	9	1	31	2045	5	2	2	1	3	105	BOULEVARD SAINT GERMAIN				750
200900000291	9	1	27	835	1	2	5	1	7	116	PLACE DE LA PORTE D AUTE				750
200900000292	9	1	16	555	5	2	2	1	3	109	14, BOULEVARD HAUSSMANN				750
200900000293	9	1	12	810	2	2	3	1	6	114	BOULEVARD RASPAIL				750
200900000294	9	1	5	930	1	2	2	4	6	116	28, RUE BOIS LE VENT				750
200900000295	9	1	28	1240	1	2	2	1	3	113	1, BOULEVARD MASSENA				750
200900000296	9	1	4	700	5	2	2	1	6	110	1, BOULEVARD DE STRASBOU				750
200900000297	9	1	17	750	5	2	2	9	7	112	62, QUAI DE LA RAPEE				750
200900000298	9	1	12	1455	1	2	2	1	6	109	55, RUE DE CLICHY				750
200900000299	9	1	9	840	1	2	5	1	3	118	RUE PIERRE L ERMITE				750
200900000300	9	1	7	1810	5	2	2	1	3	116	AVENUE ALBERT DE MUN				750
200900000301	9	1	24	1225	1	2	4	1	6	120	PORTE DE BAGNOLET				750
